geo_id,fips,county,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin,year
0500000US18003,18003,"Allen County, Indiana",169089,579,9961,32993,4305,21512,8035,3347,9915,13370,36805,13908,8915,5444,2013
0500000US18005,18005,"Bartholomew County, Indiana",,,,,,,,,,,,,,,2013
0500000US18019,18019,"Clark County, Indiana",52538,143,2303,8072,1483,6787,3710,736,2989,3900,11751,5346,3103,2215,2013
0500000US18035,18035,"Delaware County, Indiana",53328,365,3116,6179,1322,6924,1522,203,2597,5109,15676,6130,2264,1921,2013
0500000US18039,18039,"Elkhart County, Indiana",92067,521,2697,32609,2326,11936,3767,880,3034,4340,16094,7906,4337,1620,2013
0500000US18043,18043,"Floyd County, Indiana",36336,137,1649,5774,1009,4114,1943,629,2671,3355,8916,2614,2113,1412,2013
0500000US18053,18053,"Grant County, Indiana",29834,333,1297,4431,547,3522,1583,307,1001,1618,10206,2729,1634,626,2013
0500000US18057,18057,"Hamilton County, Indiana",152887,393,6227,23144,5856,15147,5660,5029,13298,19911,36286,10567,6809,4560,2013
0500000US18059,18059,"Hancock County, Indiana",,,,,,,,,,,,,,,2013
0500000US18063,18063,"Hendricks County, Indiana",75664,597,3695,10425,2442,10445,5729,844,4798,8983,14617,5829,3707,3553,2013
0500000US18067,18067,"Howard County, Indiana",37109,146,1731,7107,1307,3430,1561,851,1982,1949,8315,4792,2250,1688,2013
0500000US18081,18081,"Johnson County, Indiana",71237,689,5139,11212,2185,8632,4160,909,4583,7531,14593,5436,3266,2902,2013
0500000US18085,18085,"Kosciusko County, Indiana",36901,1182,1926,15717,563,3062,1385,159,1388,1787,5378,2654,1219,481,2013
0500000US18089,18089,"Lake County, Indiana",215897,949,15743,31334,4136,26517,16723,3395,9846,18647,49259,21084,9119,9145,2013
0500000US18091,18091,"LaPorte County, Indiana",47527,635,2215,9741,1222,5249,2476,527,2315,3347,9694,6480,2445,1181,2013
0500000US18095,18095,"Madison County, Indiana",53759,775,2717,6395,1580,6982,2036,727,2438,5915,12634,6041,2735,2784,2013
0500000US18097,18097,"Marion County, Indiana",435562,1203,27164,48918,12480,50650,27612,7154,27041,51278,99634,44130,20534,17764,2013
0500000US18105,18105,"Monroe County, Indiana",71013,91,2931,7427,1470,7830,1734,1634,2731,4702,23991,10006,3602,2864,2013
0500000US18109,18109,"Morgan County, Indiana",35877,574,3158,5548,1532,4502,3758,450,1675,2464,6658,2248,1724,1586,2013
0500000US18127,18127,"Porter County, Indiana",78649,498,4053,13290,1536,8943,4649,774,3901,5654,19459,8646,4548,2698,2013
0500000US18141,18141,"St. Joseph County, Indiana",122060,395,5004,22390,3286,13166,3933,1941,6116,9414,34378,11599,6172,4266,2013
0500000US18157,18157,"Tippecanoe County, Indiana",85916,677,3494,13033,1892,8237,2244,969,3645,6155,31928,6887,4133,2622,2013
0500000US18163,18163,"Vanderburgh County, Indiana",82008,839,4299,11979,2092,10444,4239,1471,4013,7193,21275,7570,4518,2076,2013
0500000US18167,18167,"Vigo County, Indiana",45018,520,2015,7214,738,5889,1810,389,2220,3362,13691,4279,1618,1273,2013
0500000US18177,18177,"Wayne County, Indiana",26240,400,1395,4992,301,2726,1364,632,981,1231,7395,2672,1334,817,2013
0500000US19013,19013,"Black Hawk County, Iowa",66338,746,3468,11237,1910,8891,2123,1178,3652,5485,15767,7182,2895,1804,2013
0500000US19049,19049,"Dallas County, Iowa",40553,1155,1843,3206,1772,3955,1408,526,9106,3809,8362,2264,1398,1749,2013
0500000US19061,19061,"Dubuque County, Iowa",50300,1024,2872,9074,1929,6305,1199,1232,3113,3039,11604,5126,2374,1409,2013
0500000US19103,19103,"Johnson County, Iowa",79381,826,2576,6584,1682,6824,2404,936,4199,5719,33791,9449,2371,2020,2013
0500000US19113,19113,"Linn County, Iowa",113978,1368,8091,19773,2646,14824,5524,2344,6508,11411,25938,9251,4042,2258,2013
0500000US19153,19153,"Polk County, Iowa",242013,1721,13179,22882,8108,28927,10368,5905,37050,26069,46355,20249,10676,10524,2013
0500000US19155,19155,"Pottawattamie County, Iowa",45106,987,2811,5877,1788,4864,3271,609,3701,3727,10974,3569,1757,1171,2013
0500000US19163,19163,"Scott County, Iowa",82600,930,3981,15050,2594,9075,4883,911,5740,6925,19383,6584,3578,2966,2013
0500000US19169,19169,"Story County, Iowa",50725,889,2571,5157,567,5239,1409,1168,1409,3430,19283,5395,1799,2409,2013
0500000US19193,19193,"Woodbury County, Iowa",52346,1552,3536,9085,1621,6247,2058,654,2279,4366,11372,5964,1784,1828,2013
0500000US20015,20015,"Butler County, Kansas",31158,778,1975,5788,236,3762,1450,460,1763,2127,7726,2192,1716,1185,2013
0500000US20045,20045,"Douglas County, Kansas",61654,708,2184,4234,659,7246,1324,1712,3244,7126,21678,6283,2347,2909,2013
0500000US20091,20091,"Johnson County, Kansas",304638,1278,15561,27284,12307,32845,12547,12732,30509,47338,67489,23678,11673,9397,2013
0500000US20103,20103,"Leavenworth County, Kansas",,,,,,,,,,,,,,,2013
0500000US20161,20161,"Riley County, Kansas",,,,,,,,,,,,,,,2013
0500000US20173,20173,"Sedgwick County, Kansas",236293,2434,14899,45790,5756,28170,9068,3647,9636,20830,55221,20716,11496,8630,2013
0500000US20177,20177,"Shawnee County, Kansas",81865,398,5210,5544,1751,9688,4603,1477,5217,6976,22547,7365,3437,7652,2013
0500000US20209,20209,"Wyandotte County, Kansas",69485,557,5311,9157,3242,7616,4033,1195,3949,8655,13145,6373,3126,3126,2013
0500000US21015,21015,"Boone County, Kentucky",63104,78,3141,7831,2010,8166,5086,1377,4394,7672,14188,4044,2394,2723,2013
0500000US21029,21029,"Bullitt County, Kentucky",37080,256,2868,7134,821,3627,4198,548,2572,2764,6476,2654,2008,1154,2013
0500000US21037,21037,"Campbell County, Kentucky",45620,181,2785,5990,950,5545,2548,1013,3348,5068,10054,4846,1758,1534,2013
0500000US21047,21047,"Christian County, Kentucky",,,,,,,,,,,,,,,2013
0500000US21059,21059,"Daviess County, Kentucky",43438,612,3291,7146,1232,4304,2568,363,3052,2594,10304,3737,3037,1198,2013
0500000US21067,21067,"Fayette County, Kentucky",156148,3636,7353,15736,4506,16589,5247,2486,7034,16639,47047,16312,8230,5333,2013
0500000US21093,21093,"Hardin County, Kentucky",47139,485,3005,5899,1244,7086,2106,893,1544,3712,11443,3807,2655,3260,2013
0500000US21111,21111,"Jefferson County, Kentucky",362461,1351,18724,40549,12362,36502,28912,5705,30769,35919,89031,34562,15393,12682,2013
0500000US21117,21117,"Kenton County, Kentucky",78350,242,5309,9374,3431,8751,4926,1539,6502,8764,14816,7432,3238,4026,2013
0500000US21145,21145,"McCracken County, Kentucky",,,,,,,,,,,,,,,2013
0500000US21151,21151,"Madison County, Kentucky",41473,749,2605,5841,810,5010,1527,524,1643,2973,13148,3891,1226,1526,2013
0500000US21195,21195,"Pike County, Kentucky",,,,,,,,,,,,,,,2013
0500000US21227,21227,"Warren County, Kentucky",59520,731,2345,8831,1366,8648,2483,1146,2477,5620,16473,5767,2406,1227,2013
0500000US22005,22005,"Ascension Parish, Louisiana",56300,810,5493,8162,1719,4408,2889,1171,3267,5132,12816,4429,2260,3744,2013
0500000US22015,22015,"Bossier Parish, Louisiana",57965,3382,3760,3018,1560,6002,3475,710,3342,4928,15957,6456,1665,3710,2013
0500000US22017,22017,"Caddo Parish, Louisiana",109235,4995,5695,5873,3670,14694,5972,1422,6551,10249,27028,12751,6867,3468,2013
0500000US22019,22019,"Calcasieu Parish, Louisiana",86636,1707,9340,9905,2072,8974,5071,800,3506,6102,19163,12246,3090,4660,2013
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",210471,3601,14481,17125,5046,25566,8975,4420,13405,21490,54071,20712,9129,12450,2013
0500000US22045,22045,"Iberia Parish, Louisiana",,,,,,,,,,,,,,,2013
0500000US22051,22051,"Jefferson Parish, Louisiana",209375,4820,22526,12345,7844,22439,12700,3795,11846,24793,40185,25033,11744,9305,2013
0500000US22055,22055,"Lafayette Parish, Louisiana",116905,12231,7333,9804,4091,10607,5120,2014,7360,12089,26629,10888,5199,3540,2013
0500000US22057,22057,"Lafourche Parish, Louisiana",42047,5763,3577,5804,717,3749,3800,887,1686,2225,7923,2754,2262,900,2013
0500000US22063,22063,"Livingston Parish, Louisiana",59367,731,8033,7443,1876,8264,2432,453,2880,6937,10782,3488,2236,3812,2013
0500000US22071,22071,"Orleans Parish, Louisiana",173572,2342,8384,7298,2527,15152,9025,3361,8971,21714,46610,32398,7693,8097,2013
0500000US22073,22073,"Ouachita Parish, Louisiana",63956,831,4457,5563,1807,8792,2566,2343,4505,3856,19059,3904,3535,2738,2013
0500000US22079,22079,"Rapides Parish, Louisiana",53350,1429,3587,4792,972,7294,2020,465,2791,3598,15538,3962,3396,3506,2013
0500000US22097,22097,"St. Landry Parish, Louisiana",,,,,,,,,,,,,,,2013
0500000US22103,22103,"St. Tammany Parish, Louisiana",110519,2825,10629,6525,3792,15463,5453,1559,6537,13426,22762,8981,5572,6995,2013
0500000US22105,22105,"Tangipahoa Parish, Louisiana",53197,1310,7098,3880,713,5925,2872,1006,2475,4163,14060,5378,2142,2175,2013
0500000US22109,22109,"Terrebonne Parish, Louisiana",49189,6189,2819,4461,2108,5849,3218,402,2625,3295,8584,4902,2793,1944,2013
0500000US23001,23001,"Androscoggin County, Maine",52010,512,4421,5549,842,7776,1886,1081,3217,4166,14195,4175,2137,2053,2013
0500000US23003,23003,"Aroostook County, Maine",32140,1412,1944,3061,406,5132,2029,365,1257,1882,9823,1689,1419,1721,2013
0500000US23005,23005,"Cumberland County, Maine",148368,1739,8317,10360,2934,18921,4622,3842,13296,17735,41465,14538,6675,3924,2013
0500000US23011,23011,"Kennebec County, Maine",57114,1118,4281,4824,1960,7394,1329,793,1938,4858,15504,5204,2920,4991,2013
0500000US23019,23019,"Penobscot County, Maine",71564,1742,4667,4039,2060,9560,3987,1100,3687,4197,23188,6538,3028,3771,2013
0500000US23031,23031,"York County, Maine",102586,1630,6219,12401,2872,14883,3139,2439,5829,8937,25410,8964,4458,5405,2013
0500000US24001,24001,"Allegany County, Maryland",,,,,,,,,,,,,,,2013
0500000US24003,24003,"Anne Arundel County, Maryland",281323,1332,20760,14321,5665,28304,9159,5955,20142,45872,59214,20915,11664,38020,2013
0500000US24005,24005,"Baltimore County, Maryland",416403,1291,21925,22434,10345,43907,18726,6497,35310,52826,115991,33956,20307,32888,2013
0500000US24009,24009,"Calvert County, Maryland",46033,429,4548,2482,1206,5313,2264,578,3167,6390,7253,3031,2409,6963,2013
0500000US24013,24013,"Carroll County, Maryland",89759,957,7599,7261,2358,11191,3197,1805,4891,10762,20497,7807,4541,6893,2013
0500000US24015,24015,"Cecil County, Maryland",51151,392,4058,4359,1434,4703,3861,842,4086,4569,11384,4050,2267,5146,2013
0500000US24017,24017,"Charles County, Maryland",77819,187,4592,1545,1427,8917,3624,1144,3359,11692,15639,5375,3667,16651,2013
0500000US24021,24021,"Frederick County, Maryland",125981,1155,10281,7407,2231,13450,3369,4217,7992,22140,26883,9761,6035,11060,2013
0500000US24025,24025,"Harford County, Maryland",129908,304,8509,8746,3688,17401,5952,2029,8295,17227,32805,7418,5575,11959,2013
0500000US24027,24027,"Howard County, Maryland",162160,464,7375,9290,3729,11401,4328,4315,12616,29346,38893,12108,9170,19125,2013
0500000US24031,24031,"Montgomery County, Maryland",545950,654,30151,16442,8566,41329,14205,14297,38887,113958,118051,47874,41475,60061,2013
0500000US24033,24033,"Prince George's County, Maryland",458809,962,37349,8714,6258,39549,23960,10432,25247,69126,103724,37034,26227,70227,2013
0500000US24037,24037,"St. Mary's County, Maryland",,,,,,,,,,,,,,,2013
0500000US24043,24043,"Washington County, Maryland",69082,1136,4649,5963,2477,9533,4784,1464,4805,6714,15000,4179,2723,5655,2013
0500000US24045,24045,"Wicomico County, Maryland",50346,329,2448,5110,1073,5850,2218,533,2738,3550,14233,5522,3303,3439,2013
0500000US24510,24510,"Baltimore city, Maryland",275356,392,13365,12922,5126,24421,14769,5972,16002,34348,87244,23917,12835,24043,2013
0500000US25001,25001,"Barnstable County, Massachusetts",101935,812,9482,4478,2145,12405,4918,1880,7321,12351,25294,12929,4329,3591,2013
0500000US25003,25003,"Berkshire County, Massachusetts",62392,534,3552,5049,861,8040,1761,1180,3289,6186,20860,5801,2899,2380,2013
0500000US25005,25005,"Bristol County, Massachusetts",260957,1318,17754,31657,8867,35934,10327,4820,14084,21647,67873,22605,12351,11720,2013
0500000US25009,25009,"Essex County, Massachusetts",381464,1501,23443,43182,7498,42662,12794,8976,25338,47602,103289,32074,18300,14805,2013
0500000US25011,25011,"Franklin County, Massachusetts",37620,285,2186,4198,1055,4311,985,659,2061,1608,13581,3159,2124,1408,2013
0500000US25013,25013,"Hampden County, Massachusetts",208704,1233,9719,24039,4479,24958,11424,3142,16717,16383,60003,17706,9222,9679,2013
0500000US25015,25015,"Hampshire County, Massachusetts",84439,401,4730,5442,1989,7110,2524,1217,5177,6506,33158,8552,4309,3324,2013
0500000US25017,25017,"Middlesex County, Massachusetts",825188,1407,33110,85759,18738,77504,21061,26282,59034,147887,227290,60985,36634,29497,2013
0500000US25021,25021,"Norfolk County, Massachusetts",357535,609,18056,24542,8500,34252,12758,8338,39186,57092,100638,26481,13402,13681,2013
0500000US25023,25023,"Plymouth County, Massachusetts",251780,991,15237,16340,7208,32036,12364,4808,23301,27535,64386,26064,9177,12333,2013
0500000US25025,25025,"Suffolk County, Massachusetts",408599,469,13434,20914,7555,34283,15854,7961,35359,67393,124717,45637,20377,14646,2013
0500000US25027,25027,"Worcester County, Massachusetts",401087,1208,22483,53216,10851,46742,15296,7682,25039,45498,111940,30924,16153,14055,2013
0500000US26005,26005,"Allegan County, Michigan",51673,1148,3731,13819,1534,4914,1909,577,2084,4592,8904,4603,2635,1223,2013
0500000US26017,26017,"Bay County, Michigan",45958,470,2921,6535,718,6123,2709,1027,1847,3541,11732,4520,2298,1517,2013
0500000US26021,26021,"Berrien County, Michigan",67887,902,4242,13168,1194,6276,4690,1031,2014,5587,16637,7363,3267,1516,2013
0500000US26025,26025,"Calhoun County, Michigan",59384,893,1524,13662,787,8375,3168,259,2373,3314,12921,6566,2817,2725,2013
0500000US26037,26037,"Clinton County, Michigan",36260,1315,1261,4366,705,3576,1679,1072,2260,2717,9762,2062,2177,3308,2013
0500000US26045,26045,"Eaton County, Michigan",51571,323,2393,7984,495,6453,2680,550,3862,4240,10531,4019,2642,5399,2013
0500000US26049,26049,"Genesee County, Michigan",162987,865,7751,25738,2901,20045,6167,2663,7880,14336,42048,18675,9166,4752,2013
0500000US26055,26055,"Grand Traverse County, Michigan",42493,563,2498,4614,1262,7105,1111,739,3596,2339,9192,5910,2114,1450,2013
0500000US26065,26065,"Ingham County, Michigan",132992,1128,3668,12872,2269,14706,4367,1394,10027,12195,39358,15357,7119,8532,2013
0500000US26073,26073,"Isabella County, Michigan",34570,1310,1308,2927,630,3965,807,372,1902,1999,9178,7698,1137,1337,2013
0500000US26075,26075,"Jackson County, Michigan",65590,398,3526,12374,1398,7930,3558,865,3444,5571,14116,5301,3597,3512,2013
0500000US26077,26077,"Kalamazoo County, Michigan",121725,1246,5203,21578,2811,12816,2722,1469,7035,12064,32361,13311,6311,2798,2013
0500000US26081,26081,"Kent County, Michigan",301892,2823,14474,54415,11482,33425,10411,4809,17928,27743,73087,30753,14160,6382,2013
0500000US26087,26087,"Lapeer County, Michigan",37884,545,2544,9925,456,4980,1750,443,1110,3535,7444,2340,1866,946,2013
0500000US26091,26091,"Lenawee County, Michigan",43845,1151,2337,8767,762,5171,1853,583,2201,3243,11350,3502,1064,1861,2013
0500000US26093,26093,"Livingston County, Michigan",91640,635,6584,16531,2981,11628,2845,1320,6265,9299,19244,7278,4946,2084,2013
0500000US26099,26099,"Macomb County, Michigan",399779,1656,18613,81399,10307,48651,12826,6891,25430,35235,83727,36652,21382,17010,2013
0500000US26103,26103,"Marquette County, Michigan",29349,1610,1676,1851,405,3567,1164,515,896,2064,8829,3182,1809,1781,2013
0500000US26111,26111,"Midland County, Michigan",36551,305,2441,8989,355,4331,1319,243,752,2704,9611,3233,1311,957,2013
0500000US26115,26115,"Monroe County, Michigan",65527,747,3257,14981,1260,6682,3844,957,2295,4394,16066,6529,2725,1790,2013
0500000US26121,26121,"Muskegon County, Michigan",71099,898,3620,18457,1585,7947,2773,336,2409,5825,15878,5890,2577,2904,2013
0500000US26125,26125,"Oakland County, Michigan",612277,1740,23944,110891,14824,62296,17553,11376,49299,86299,142281,53047,23052,15675,2013
0500000US26139,26139,"Ottawa County, Michigan",133200,2286,6131,35696,4597,15287,3915,2208,6118,10104,26931,10984,5964,2979,2013
0500000US26145,26145,"Saginaw County, Michigan",81993,788,3614,12715,1656,12032,3452,1434,3467,7329,20303,7387,4733,3083,2013
0500000US26147,26147,"St. Clair County, Michigan",69328,977,4477,15526,1210,7547,3146,1039,2634,4515,15552,6617,3172,2916,2013
0500000US26155,26155,"Shiawassee County, Michigan",28482,636,3332,3807,520,4278,1383,486,1527,2495,6120,1564,1396,938,2013
0500000US26159,26159,"Van Buren County, Michigan",32586,1327,2123,5156,637,3666,1474,572,1470,2676,7054,3301,1517,1613,2013
0500000US26161,26161,"Washtenaw County, Michigan",174723,1015,4724,19484,2064,16875,5580,3304,7785,22921,65221,15653,6594,3503,2013
0500000US26163,26163,"Wayne County, Michigan",696644,2348,26981,115587,16082,73640,43478,13897,39082,78914,163197,64443,34323,24672,2013
0500000US27003,27003,"Anoka County, Minnesota",183346,1821,11850,30734,5448,19857,9567,3456,13034,19274,38549,13183,10313,6260,2013
0500000US27013,27013,"Blue Earth County, Minnesota",36964,1364,1858,4605,1124,4868,1412,1019,1936,2420,10806,2571,2113,868,2013
0500000US27019,27019,"Carver County, Minnesota",53044,824,2728,8148,1919,5962,1717,1177,4428,7359,11158,3733,2126,1765,2013
0500000US27037,27037,"Dakota County, Minnesota",223345,1188,9809,23950,7556,24685,14283,6061,21806,26267,50593,18286,11341,7520,2013
0500000US27053,27053,"Hennepin County, Minnesota",642966,3129,20361,75732,20959,76015,23555,14188,61478,101046,147018,59090,26927,13468,2013
0500000US27109,27109,"Olmsted County, Minnesota",80409,988,4108,6496,1315,8356,1763,1918,2913,6215,35711,5508,3033,2085,2013
0500000US27123,27123,"Ramsey County, Minnesota",267716,802,11163,31973,6569,26905,10434,6419,21045,30884,75346,23382,10960,11834,2013
0500000US27131,27131,"Rice County, Minnesota",34164,873,1496,5250,429,3188,1513,533,1756,2857,10916,2654,1570,1129,2013
0500000US27137,27137,"St. Louis County, Minnesota",98676,4272,6002,7327,1490,12090,5887,1046,6202,6553,27912,11219,4716,3960,2013
0500000US27139,27139,"Scott County, Minnesota",73957,500,4691,12413,2070,9185,2516,1379,6599,7590,14979,6568,2543,2924,2013
0500000US27141,27141,"Sherburne County, Minnesota",48172,872,2260,7553,1109,7212,3522,412,2885,3752,10569,3780,3081,1165,2013
0500000US27145,27145,"Stearns County, Minnesota",85797,2972,4952,12543,1898,13802,4580,1325,3911,5783,21757,6275,3493,2506,2013
0500000US27163,27163,"Washington County, Minnesota",130955,1682,6376,19118,3217,13340,6184,2158,12447,15229,27369,10628,6047,7160,2013
0500000US27171,27171,"Wright County, Minnesota",69154,1181,6597,11971,2283,8555,3266,818,5140,6250,14535,4016,3151,1391,2013
0500000US28033,28033,"DeSoto County, Mississippi",82784,771,5839,9508,4488,9367,10106,793,3114,5707,17710,7368,5059,2954,2013
0500000US28035,28035,"Forrest County, Mississippi",,,,,,,,,,,,,,,2013
0500000US28047,28047,"Harrison County, Mississippi",86780,1024,7174,5697,2314,10502,4360,1133,4218,7118,14245,14984,4557,9454,2013
0500000US28049,28049,"Hinds County, Mississippi",105961,617,4376,9238,3055,12770,4676,2566,5803,10268,26736,13019,4947,7890,2013
0500000US28059,28059,"Jackson County, Mississippi",57118,608,3531,10490,1471,6997,2526,680,2235,3880,9818,9286,2977,2619,2013
0500000US28067,28067,"Jones County, Mississippi",,,,,,,,,,,,,,,2013
0500000US28075,28075,"Lauderdale County, Mississippi",,,,,,,,,,,,,,,2013
0500000US28081,28081,"Lee County, Mississippi",,,,,,,,,,,,,,,2013
0500000US28089,28089,"Madison County, Mississippi",,,,,,,,,,,,,,,2013
0500000US28121,28121,"Rankin County, Mississippi",67359,580,4939,4538,2206,6434,2436,1058,6859,6206,18727,4110,4248,5018,2013
0500000US29019,29019,"Boone County, Missouri",95032,1156,3321,5180,1307,12129,2590,2239,7351,8893,30475,13910,3479,3002,2013
0500000US29021,29021,"Buchanan County, Missouri",40743,574,1843,8542,940,4535,1623,1021,1504,3997,8565,3330,3004,1265,2013
0500000US29031,29031,"Cape Girardeau County, Missouri",37877,972,1632,3968,593,4798,2026,699,2027,2492,12018,3410,1749,1493,2013
0500000US29037,29037,"Cass County, Missouri",49034,773,4519,6237,1194,5227,2394,832,3915,4569,11502,3913,2138,1821,2013
0500000US29043,29043,"Christian County, Missouri",,,,,,,,,,,,,,,2013
0500000US29047,29047,"Clay County, Missouri",117206,743,6085,12725,3597,13666,8769,2922,7918,12729,23961,11021,5913,7157,2013
0500000US29051,29051,"Cole County, Missouri",35337,568,2472,2013,660,4022,1668,564,2338,2829,7707,3025,1546,5925,2013
0500000US29071,29071,"Franklin County, Missouri",48416,572,4566,7359,1617,6365,3872,721,1998,4850,8941,4068,1909,1578,2013
0500000US29077,29077,"Greene County, Missouri",135153,652,7403,10016,4138,18870,6649,3370,7925,12707,37806,14807,6569,4241,2013
0500000US29095,29095,"Jackson County, Missouri",330747,1047,19203,29083,7483,37552,18241,10056,27738,41668,73451,34603,17203,13419,2013
0500000US29097,29097,"Jasper County, Missouri",53728,530,2800,9142,1658,8295,2829,1218,2892,4567,11078,4648,3027,1044,2013
0500000US29099,29099,"Jefferson County, Missouri",105633,666,8212,11754,3212,14556,6254,1868,9374,10814,21744,8747,4847,3585,2013
0500000US29165,29165,"Platte County, Missouri",49253,403,2375,3372,1289,7064,2839,1469,3704,7041,10614,4079,2381,2623,2013
0500000US29183,29183,"St. Charles County, Missouri",199725,1859,13470,25687,5584,24201,8841,5799,17836,20413,42074,19683,7549,6729,2013
0500000US29187,29187,"St. Francois County, Missouri",,,,,,,,,,,,,,,2013
0500000US29189,29189,"St. Louis County, Missouri",496915,2042,21761,50197,14607,59027,22711,12577,45278,57994,125461,46653,24778,13829,2013
0500000US29510,29510,"St. Louis city, Missouri",147204,496,5051,12253,3805,13466,5944,2035,10870,15167,42787,18548,7528,9254,2013
0500000US30013,30013,"Cascade County, Montana",37619,839,2430,1595,468,5253,1917,701,2834,2862,10233,4038,2005,2444,2013
0500000US30029,30029,"Flathead County, Montana",44490,1401,2696,1959,905,6102,2504,163,3560,4071,10548,5318,2162,3101,2013
0500000US30031,30031,"Gallatin County, Montana",52765,2740,4437,3787,1234,6434,1032,607,3125,5821,13081,6584,2104,1779,2013
0500000US30049,30049,"Lewis and Clark County, Montana",33796,1662,2589,738,604,3227,803,364,2721,3008,6653,2913,2144,6370,2013
0500000US30063,30063,"Missoula County, Montana",57639,2964,3894,3161,1417,6125,2404,2691,2959,6255,15373,6755,1714,1927,2013
0500000US30111,30111,"Yellowstone County, Montana",76900,2328,6622,3107,3478,11699,4842,757,5151,6188,15729,10521,4018,2460,2013
0500000US31055,31055,"Douglas County, Nebraska",279918,2403,18575,25498,7771,31284,15408,7101,28964,32080,66519,26735,10913,6667,2013
0500000US31109,31109,"Lancaster County, Nebraska",161820,2086,10193,15793,3548,18386,6592,3914,12043,15617,42155,14571,7028,9894,2013
0500000US31153,31153,"Sarpy County, Nebraska",86923,1038,6132,5981,2613,11106,5598,1480,8423,9778,18750,7042,3413,5569,2013
0500000US32003,32003,"Clark County, Nevada",920124,2839,52392,28562,17397,113057,46984,16012,52172,106143,135052,268417,43779,37318,2013
0500000US32031,32031,"Washoe County, Nevada",207567,2590,13883,15964,6110,22607,10734,4524,11135,24141,42161,35431,9000,9287,2013
0500000US33005,33005,"Cheshire County, New Hampshire",39311,571,2830,7289,1558,4269,1232,475,1738,2564,10590,3540,1029,1626,2013
0500000US33009,33009,"Grafton County, New Hampshire",46185,1153,3082,5240,951,5139,1429,916,1397,3871,15905,3989,1546,1567,2013
0500000US33011,33011,"Hillsborough County, New Hampshire",208924,729,13798,33884,5265,24497,9127,5352,12831,26279,45176,15534,9034,7418,2013
0500000US33013,33013,"Merrimack County, New Hampshire",76491,621,4149,10029,2003,9296,2418,1486,4422,8291,20915,4926,4276,3659,2013
0500000US33015,33015,"Rockingham County, New Hampshire",165030,986,12419,20807,5295,21150,7631,3392,10836,19268,38339,12722,7453,4732,2013
0500000US33017,33017,"Strafford County, New Hampshire",68721,115,3862,10057,1530,8797,2451,1473,4900,6738,17135,6849,2764,2050,2013
0500000US34001,34001,"Atlantic County, New Jersey",125609,234,8110,4403,2108,15027,4292,1546,6068,11129,26138,35044,5603,5907,2013
0500000US34003,34003,"Bergen County, New Jersey",452274,893,23303,39974,19244,44203,20076,15634,40573,60182,111818,39956,22004,14414,2013
0500000US34005,34005,"Burlington County, New Jersey",223347,952,11210,16384,7910,27792,11718,3853,18551,25111,58897,14989,9044,16936,2013
0500000US34007,34007,"Camden County, New Jersey",240289,578,11941,17049,6947,33438,11840,4241,19231,26699,67227,21395,8539,11164,2013
0500000US34009,34009,"Cape May County, New Jersey",43124,220,3771,866,740,6764,994,495,2518,3464,11868,6720,2057,2647,2013
0500000US34011,34011,"Cumberland County, New Jersey",58343,573,3841,6468,1186,8096,2928,565,2035,5745,15654,3739,2691,4822,2013
0500000US34013,34013,"Essex County, New Jersey",354509,510,21311,24384,10118,35388,25562,9626,27706,44146,92522,26980,21291,14965,2013
0500000US34015,34015,"Gloucester County, New Jersey",137491,268,8589,12141,6097,17863,8579,2460,9146,14664,35541,9389,7212,5542,2013
0500000US34017,34017,"Hudson County, New Jersey",336685,337,14876,22929,13276,35120,29132,10195,36710,51417,63789,32362,17371,9171,2013
0500000US34019,34019,"Hunterdon County, New Jersey",64479,989,4073,7883,3234,8119,1885,1982,4578,8869,13985,3652,2661,2569,2013
0500000US34021,34021,"Mercer County, New Jersey",179313,976,6787,15996,4458,17185,8088,4648,13994,25331,45079,16055,7971,12745,2013
0500000US34023,34023,"Middlesex County, New Jersey",400296,566,18649,37785,18066,44992,27366,11043,36068,59530,89522,27224,15759,13726,2013
0500000US34025,34025,"Monmouth County, New Jersey",308589,699,20534,20074,8471,36270,15605,11792,29223,40056,71550,28495,11941,13879,2013
0500000US34027,34027,"Morris County, New Jersey",259541,671,13076,27674,7723,26052,9501,10757,25758,41305,61228,17201,10486,8109,2013
0500000US34029,34029,"Ocean County, New Jersey",243821,458,19806,12221,6325,31780,14446,5843,15816,26169,65904,18064,13783,13206,2013
0500000US34031,34031,"Passaic County, New Jersey",230149,132,13705,27783,9279,32477,13709,4809,15062,26716,50014,19937,9650,6876,2013
0500000US34033,34033,"Salem County, New Jersey",28450,615,2360,3182,1436,3178,2644,709,1249,2007,6480,2337,1107,1146,2013
0500000US34035,34035,"Somerset County, New Jersey",171405,695,7892,21163,6241,17993,6136,5407,19403,29194,36572,10531,6613,3565,2013
0500000US34037,34037,"Sussex County, New Jersey",76476,244,5363,8795,2223,8570,4103,2088,5367,9075,17914,5832,3164,3738,2013
0500000US34039,34039,"Union County, New Jersey",265949,311,14611,25179,9251,27773,21898,6707,25159,33756,58120,19086,13257,10841,2013
0500000US34041,34041,"Warren County, New Jersey",52487,953,3586,5433,797,7654,2033,1637,3267,5991,12354,3471,2006,3305,2013
